FirmName, Analyst F Name, Analyst L Name
"Jefferies & Co.","Corey","Davis"
"Natexis Bleichroeder","Corey","Davis"
"Natixis Bleichroeder","Corey","Davis"
"Rosetta Group Research","Mona","Eraiba"
"B. Riley & Company, Inc.","Jay","Datta"
"Citi","Anil","Daswani"
"Citigroup","Anil","Daswani"
"Bear Stearns","Christopher","Ensley"
"Goldman Sachs","Glenn","Engel"
"J.P. Morgan","Christopher","Danely"
"JPMorgan","Christopher","Danely"
"New York Global Securities","Keith","Dalrymple"
"Thomas Weisel Partners","Donald","Ellis"
"Caris & Company","Craig","Ellis"
"Citigroup","Craig","Ellis"
"Raymond James","Bryan","Elliott"
"BMO Capital Markets","Brian","Egger"
"Harris Nesbitt","Brian","Egger"
"Topeka Capital Markets","Brian","Egger"
"Scotia Capital","Brian","Ector"
"Tristone Capital Inc","Tom","Ebbern"
"Dougherty & Company LLC","Douglas","Eayrs"
"Robert W. Baird & Co., Inc.","Richard","Eastman"
"RBC Capital Markets","Mark","Easterbrook"
"ISI Group","Stephen","East"
"Susquehanna Financial Group","Stephen","East"
"Argus Research Company","John","Eade"
"Argus Research Corp.","John","Eade"
"J.P. Morgan","Jonathan B","Chappell"
"J.P. Morgan","Yolanda","Courtines"
"National Bank Financial","James","Durran"
"J.P. Morgan","Paul","Coster"
"Paradigm Capital Inc.","Lyndon","Dunkley"
"Jennings Capital Inc","John","Duncanson"
"Mgi Securities","Robert","Duncan"
"Merriman Curhan Ford & Co.","David","Duley"
"Bear Stearns","Michael","Dudas"
"Jefferies & Co.","Michael","Dudas"
"Sterne, Agee & Leach","Michael","Dudas"
"Stephens Inc.","Todd","Cooper"
"Barclays","Thomas","Driscoll"
"Barclays Capital","Thomas","Driscoll"
"Jefferies & Co.","George","Notter"
"Credit Suisse","William","Drewry"
"Citi","Deane","Dray"
"FBR Capital Markets & Co.","Deane","Dray"
"Goldman Sachs","Deane","Dray"
"JMP Securities","Alexander","Draper"
"Raymond James","Alexander","Draper"
"RBC Capital Markets","Neil","Downey"
"Wachovia Capital Markets, Llc","Jeffrey","Donnelly"
"Wachovia Securities","Jeffrey","Donnelly"
"Wells Fargo Securities, Llc","Jeffrey","Donnelly"
"Religare Capital Markets","B Kemp","Dolliver"
"Avondale Partners LLC","Kemp","Dolliver"
"Cowen And Company","Kemp","Dolliver"
"GMP Securities Ltd.","Peter","Doig"
"Scotia Capital","Peter","Doig"
"Stanford Financial Group","Philip","Dodge"
"Stanford Group Company","Philip","Dodge"
"Citi","Matthew","Dodds"
"Citigroup","Matthew","Dodds"
"Stifel Nicolaus & Company, Inc.","Jerry","Doctrow"
"Capital One Southcoast, Inc.","Pierre","Conner"
"Zachary Investment Research","Patrick","Comack"
"Citigroup","Colin","Devine"
"Keybanc Capital Mkts/Mcdonald","Lynn","Collier"
"Stephens Inc.","Lynn","Collier"
"Keybanc Capital Mkts","Lynne","Collier"
"Keybanc Capital Mkts/Mcdonald","Lynne","Collier"
"Sterne, Agee & Leach","Lynne","Collier"
"Americas Growth Capital","Erach","Desai"
"Morgan, Keegan & Company, Inc.","Robert","Derrington"
"Ftn Midwest Securities Corp.","Michael","Derchin"
"BofA Merrill Lynch","Jay","Cohen"
"Merrill Lynch","Jay","Cohen"
"Hilliard Lyons","Ross","Demmerle"
"Nomura","Sean","Wu"
"J.P. Morgan","Jay","Deahna"
"BMO Capital Markets","Raymond","Deacon"
"Brean Murray, Carret & Co.","Raymond","Deacon"
"Harris Nesbitt","Raymond","Deacon"
"Pritchard Capital Partners, LLC","Raymond","Deacon"
"BMO Capital Markets","Ian","De Verteuil"
"BMO Nesbitt Burns","Ian","De Verteuil"
"Barclays","Scott","Davis"
"Barclays Capital","Scott","Davis"
"Morgan Stanley","Scott","Davis"
"Canaccord Genuity","Richard","Davis"
"Needham & Company","Richard","Davis"
"FTN Midwest Research","Jeff","Davis"
"Ftn Midwest Securities Corp.","Jeff","Davis"
"Guggenheim Securities LLC","Jeff","Davis"
"Howe Barnes Hoefer & Arnett Inc.","Jeff","Davis"
"Citigroup","Geoffrey","Davis"
"Ryan Beck & Co.","Anthony","Davis"
"Stifel Nicolaus & Company, Inc.","Anthony","Davis"
"Stifel Nicolaus & Company,Inc.","Anthony","Davis"
"D. A. Davidson & Co.","Alan","Davis"
"McAdams Wright Ragen","Alan","Davis"
"Sterne, Agee & Leach","Daniel","Davila"
"Next Generation Equity Research","Michael","Davies"
"Paradigm Capital Inc.","David","Davidson"
"Goldman Sachs","Terry","Darling"
"TD Newcrest","Sam","Damiani"
"Morgan Stanley","Nigel","Dally"
"Blackmont Capital","Avi","Dalfen"
"Macquarie Research Equities","Avi","Dalfen"
"TD Newcrest","Paul","D'Amico"
"BB&T Capital Markets","Anthony","Cristello"
"Oppenheimer & Co.","Charles","Olsziewski"
"B. Riley & Company, Inc.","Mike","Crawford"
"Leerink Swann Llc","Bruce","Cranna"
"Barclays Capital","James","Crandell"
"BofA Merrill Lynch","Scott","Craig"
"Stifel Nicolaus & Company, Inc.","Robert","Craig"
"Stifel Nicolaus & Company, Inc.","Ben","Crabtree"
"A. G. Edwards & Sons, Inc.","Tom","Covington"
"BMO Capital Markets","Randy","Cousins"
"BMO Capital Markets-Canada","Randy","Cousins"
"Scotia Capital","Tony","Courtright"
"Roth Capital Partners LLC","Nathan","Schneiderman"
"CIBC World Markets","William","Schmitt"
"Standard & Poors","James","Corridore"
"Barclays Capital","Robert","Cornell"
"CIBC World Markets","Barry","Cooper"
"FTN Equity Capital Markets","Chris","Cooley"
"Ftn Midwest Securities Corp.","Christopher","Cooley"
"CIBC World Markets","Rick","Schafer"
"Oppenheimer & Co.","Rick","Schafer"
"Fox-Pitt Kelton","Albert","Savastano"
"Janney Montgomery Scott LLC","Albert","Savastano"
"Sanders Morris Harris","William","Conroy"
"Smh Capital","William","Conroy"
"Credit Suisse","Mark","Connelly"
"Sterne, Agee & Leach","Mark","Connelly"
"MKM Partners LLC","Matthew","Conlan"
"Weeden & Co.","Matthew","Conlan"
"Goldman Sachs","Laura","Conigliaro"
"A. G. Edwards & Sons, Inc.","Timothy","Conder"
"Wachovia Capital Markets, Llc","Timothy","Conder"
"Wells Fargo Securities, Llc","Timothy","Conder"
"Citi","Celso","Sanchez"
"Citigroup","Celso","Sanchez"
"Zacks Investment Research","Abdul","Saleh"
"BMO Nesbitt Burns","Karim","Salamatian"
"A. G. Edwards & Sons, Inc.","Jack","Collins"
"Piper Jaffray","Andrew","Collins"
"Jennings Capital Inc","Ron","Coll"
"Noble Financial Capital Mkts","Vincent","Colicchio"
"Noble Financial Group","Vincent","Colicchio"
"Thinkequity Partners","Peter","Coleman"
"Nord Landesbank","Volker","Sack"
"Robert W. Baird & Co., Inc.","Bryce","Rowe"
"Friedman, Billings, Ramsey & Co.","Jacques","Rousseau"
"Soleil-Back Bay Research","Jacques","Rousseau"
"Dundee Securities Corporation","Susan","Cohen"
"Morgan Stanley","Vera","Rossi"
"Cohen Independent Research Grp","Paul","Cohen"
"Collins Stewart Llc","Richard","Rossi"
"Ferris, Baker Watts, Inc.","Richard","Rossi"
"Wunderlich Securities, Inc.","Richard","Rossi"
"Commerzbank Securities","Jutta","Rosenbaum"
"Banc Of America Securities","Dana","Cohen"
"Banc Of America Securities","Jeremy","Cogan"
"Ferris, Baker Watts, Inc.","Henry","Coffey"
"Sterne, Agee & Leach","Henry","Coffey"
"Cowen And Company","Jack","Romaine"
"Citigroup","Jon","Rogers"
"HSBC","Alan","Coats"
"Smh Capital","Carol","Coale"
"B. Riley & Company, Inc.","Michael","Coady"
"Signal Hill Group LLC","T C","Robillard"
"Banc Of America Securities","Thomas","Robillard"
"Seymour Pierce","Ian","Robertson"
"Friedman, Billings, Ramsey & Co.","James","Reddoch"
"Nord Landesbank","Ansgar","Rauch"
"Stanford Financial Group","Rodney","Ratliff"
"Stanford Group Company","Rodney","Ratliff"
"Barclays","Joshua","Raskin"
"Barclays Capital","Joshua","Raskin"
"ODDO Securities","Guillaume","Rascoussier"
"First Global Stockbroking Ltd.","Shashikiran","Rao"
"Jennings Capital Inc","Shameze","Rampertab"
"Gmp Securities Ltd.","David","Charles"
"BMO Nesbitt Burns","Christine","Charette"
"Suntrust Robinson Humphrey","William","Chappell"
"Stanford Financial Group","Christopher","Chaney"
"Stanford Group Company","Christopher","Chaney"
"Sanders Morris Harris","Campbell","Chaney"
"Jefferies & Co.","Subash","Chandra"
"Morgan, Keegan & Company, Inc.","Subash","Chandra"
"Scotia Capital","Cherilyn","Radbourne"
"TD Newcrest","Cherilyn","Radbourne"
"Needham & Company","Dalton","Chandler"
"Deutsche Bank Securities","Arnab","Chanda"
"FTN Midwest Research","Brett","Rabatin"
"Ftn Midwest Securities Corp.","Brett","Rabatin"
"Sterne, Agee & Leach","Brett","Rabatin"
"Goldman Sachs","Julio C","Quinteros"
"Goldman Sachs","Julio","Quinteros"
"Singular Research","Piyali","Chakravarty"
"UBS","Edmo","Chagas"
"Merrill Lynch","Thomas","Chadwick"
"Ftn Equity Capital Markets","Charles","Cerankosky"
"Ftn Midwest Securities Corp.","Charles","Cerankosky"
"Keybanc Capital Mkts/Mcdonald","Charles","Cerankosky"
"Northcoast Res","Chuck","Cerankosky"
"TD Newcrest","Steve","Cawley"
"Stifel Nicolaus & Company, Inc.","George","Price"
"RBC Capital Markets","Gerard","Cassidy"
"Wachovia Capital Markets, Llc","Edward","Caso"
"Wachovia Securities","Edward","Caso"
"Wells Fargo Securities, Llc","Edward","Caso"
"Merriman Curhan Ford & Co.","Seth","Potter"
"Punk, Ziegel & Co.","Seth","Potter"
"BMO Capital Markets","Tim","Casey"
"BMO Nesbitt Burns","Tim","Casey"
"Prudential","Andrew","Casey"
"Wachovia Capital Markets, Llc","Andrew","Casey"
"Wachovia Securities","Andrew","Casey"
"Wells Fargo Securities, Llc","Andy","Casey"
"J.P. Morgan","Kevin","Pollard"
"Susquehanna Financial Group","Don","Carson"
"Merrill Lynch","Donald","Carson"
"Ftn Equity Capital Markets","Blaine","Carroll"
"Ftn Midwest Securities Corp.","Blaine","Carroll"
"CIBC World Markets","Herve","Carreau"
"CIBC World Markets","Cannon","Carr"
"Canaccord Capital","Benoit","Caron"
"National Bank Financial","Benoit","Caron"
"Evolution Securities","Peter","Cartwright"
"TD Newcrest","Scott","Penner"
"Howe Barnes Hoefer & Arnett Inc.","Daniel","Cardenas"
"Howe Barnes Investments","Daniel","Cardenas"
"Raymond James","Daniel","Cardenas"
"Oppenheimer & Co.","Troy","Peery"
"Oppenheimer & Co.","Alfred","Capra"
"Credit Suisse","Gregory","Cappelli"
"Credit Suisse First Boston","Gregory","Cappelli"
"Jefferies & Co.","Robin","Campbell"
"J.P. Morgan","Himanshu","Patel"
"BAS-ML","Glen","Campbell"
"BofA Merrill Lynch","Glen","Campbell"
"Merrill Lynch","Glen","Campbell"
"Thompson, Davis, & Co.","David","Campbell"
"SG Securities","Colin","Campbell"
"Prudential","Byron","Callan"
"Goldman Sachs","Carey","Callaghan"
"HSBC","Nam","Park"
"Raymond James","Stephen","Calderwood"
"CIBC World Markets","John","Calcagnini"
"Argus Research Company","Kevin","Calabrese"
"Argus Research Corp.","Kevin","Calabrese"
"CIBC World Markets","Perry","Caicco"
"CIBC World Markets","Robert","Pare"
"NCP Northland Capital Partners","Robert","Pare"
"Monness, Crespi, Hardt & Co., Inc.","Nick","Pantazis"
"Wedbush Morgan Securities Inc.","Michael","Pachter"
"Wedbush Securities Inc.","Michael","Pachter"
"UBS","Uche","Orji"
"Gmp Securities Ltd.","Cosme","Ordonez"
"GMP Securities Ltd.","Cosme","Ordonez"
"HSBC","Julien","Onillion"
"Barclays Capital","Joseph","Campbell"
"Cleveland Research Company","Chris","Olin"
"Longbow Research","Chris","Olin"
"Raymond James","James","Parker"
"Paradigm Capital Inc.","Claude","Camire"
"DZ Bank AG","Karsten","Oblinger"
"BAS-ML","Elizabeth","Parrella"
"Merrill Lynch","Elizabeth","Parrella"
"Taglich Brothers Inc.","John","Nobile"
"W. Quillen Securities","Samuel","Nicholls"
"Gmp Securities Ltd.","Jelena","Neylan"
"Dahlman Rose & Co.","Charles","Neivert"
"Deutsche Bank Securities","Jeetil","Patel"
"Keybanc Capital Mkts/Mcdonald","Kelly","Nash"
"Cowen And Company","Edward","Nash"
"Merriman Curhan Ford & Co.","Edward","Nash"
"Stifel Nicolaus & Company, Inc.","Edward","Nash"
"Ardour Capital Investments","Walter","Nasdeo"
"RBC Capital Markets","Robert","Breza"
"Morgan, Keegan & Company, Inc.","Robert","Patten"
"Ascendiant Capital Markets","Keay","Nakae"
"C.E. Unterberg, Towbin","Keay","Nakae"
"Chardan Capital Markets","Keay","Nakae"
"Collins Stewart Llc","Keay","Nakae"
"Roth Capital Partners LLC","Anton","Brenner"
"Ragen Mackenzie, A Divsn Of Wells Fargo","Laurie","Breidenbach"
"Lazard & Co., Limited","Megan","Murphy"
"Stephens Inc.","Alexander","Brand"
"Barclays Capital","Michael","Branca"
"BMO Capital Markets","Charles","Brady"
"BMO Capital Markets-US","Charles","Brady"
"Ekn, Inc.","Charles","Brady"
"D. A. Davidson & Co.","Jim","Bradshaw"
"Fraser Mackenzie Ltd.","Paul","Bradley"
"Soleil - Bradford Research","Charles","Bradford"
"Pacific Crest Securities","Brent","Bracelin"
"Friedman, Billings, Ramsey & Co.","David","Moskowitz"
"Roth Capital Partners LLC","David","Moskowitz"
"Piper Jaffray","Michael","Bowen"
"Ladenburg Thalmann & Co.","Richard","Bove"
"Punk, Ziegel & Co.","Richard","Bove"
"Canaccord Adams","David","Bouchey"
"First Securities Asa","Martin","Molsaeter"
"Cleveland Research Company","Eric","Bosshard"
"Jesup & Lamont Securities Corporation","Lawrence","Borgman"
"Citigroup","Charles","Boorady"
"Wachovia Capital Markets, Llc","William","Bonello"
"Wachovia Securities","William","Bonello"
"Peters & Co. Limited","Andrew","Boland"
"Avondale Partners LLC","John","Bright"
"Rabo Securities","Richard","Brakenhoff"
"Canaccord Adams","Andrew","Bradford"
"Raymond James","Andrew","Bradford"
"Craig-Hallum Capital","Mitchell","Bartlett"
"Nollenberger Capital Partners","David","Barteld"
"Credit Suisse","Scott","Barry"
"Credit Suisse First Boston","Scott","Barry"
"Bear Stearns","Peter","Barry"
"C.L. King & Associates, Inc.","Jim","Barrett"
"Needham & Company","Quinn","Bolton"
"Jackson Securities","Brian","Bolan"
"TD Newcrest","Greg","Barnes"
"Prudential","Steven","Barlow"
"Banc Of America Securities","Andrew","Barish"
"Jefferies & Co.","Andy","Barish"
"Banc Of America Securities","David","Barden"
"BAS-ML","David","Barden"
"BofA Merrill Lynch","David","Barden"
"Raymond James","Brian","Bapty"
"Credit Suisse","James","Bantis"
"Credit Suisse First Boston","James","Bantis"
"Stifel Nicolaus & Company, Inc.","Barry","Bannister"
"Pacific Growth Equities","P.","Bank"
"Credit Suisse","Gary","Balter"
"Credit Suisse First Boston","Gary","Balter"
"Citigroup","Bradley","Ball"
"Evercore Partners","Bradley","Ball"
"Fox-Pitt  Kelton","Jon","Balkind"
"Fox-Pitt Kelton","Jon","Balkind"
"Baldwin Anthony Securities","William","Baldwin"
"Canaccord Adams","Richard","Baldry"
"First Albany Corp.","Richard","Baldry"
"Wunderlich Securities, Inc.","Richard","Baldry"
"Merrill Lynch","Patricia","Baker"
"Scotia Capital","Patricia","Baker"
"Scotiabank GBM","Patricia","Baker"
"Raymond James","Michael","Baker"
"Citi","Gregory","Badishkanian"
"Citigroup","Gregory","Badishkanian"
"Robert W. Baird & Co., Inc.","Mark","Bacurin"
"Keybanc Capital Mkts/Mcdonald","Jack","Aydin"
"J.P. Morgan","Sterling","Auty"
"Credit Suisse First Boston","Mark","Augustine"
"The Benchmark Company","Edward","Atorino"
"BMO Capital Markets","Stephen","Atkinson"
"BMO Nesbitt Burns","Stephen","Atkinson"
"RBC Capital Markets","Jonathan","Atkin"
"National Bank Financial","Thomas","Astle"
"Ftn Midwest Securities Corp.","Douglas","Ashton"
"Robert W. Baird & Co., Inc.","Steven","Ashley"
"Evercore Partners","Douglas","Arthur"
"Lazard & Co., Limited","Alexander","Arrow"
"Lazard Capital Markets","Alexander","Arrow"
"Deutsche Bank Securities","Jonathan","Arnold"
"Merrill Lynch","Jonathan","Arnold"
"Cowen And Company","Christine","Arnold"
"C.L. King & Associates, Inc.","William","Armstrong"
"American Technology Research","Peter","Arment"
"JSA Research Inc.","Peter","Arment"
"Sterne, Agee & Leach","Peter","Arment"
"Lazard Capital Markets","Christin","Armacost"
"Sg Cowen & Co.","Christin","Armacost"
"Goldman Sachs","J Alberto","Arias"
"BGB Securities, Inc.","Murray","Arenson"
"Ferris, Baker Watts, Inc.","Murray","Arenson"
"Deutsche Bank Securities","Scott","Appleby"
"Goldman Sachs","Peter","Appert"
"Piper Jaffray","Peter","Appert"
"Merriman Curhan Ford & Co.","Eric","Appell"
"Goldman Sachs","Lori","Appelbaum"
"Argus Research Company","David","Anthony"
"Argus Research Corp.","David","Anthony"
"Firstenergy Capital","Jill","Angevine"
"Raymond James","Wayne","Andrews"
"William Blair & Company, L.L.C.","Ben","Andrew"
"William Blair & Company, L.L.C.","Benjamin","Andrew"
"ABG Sundal Collier","Klas","Andersson"
"D. A. Davidson & Co.","Reed","Anderson"
"Miller Johnson Steichen Kinnard, Inc.","Reed","Anderson"
"Northland Sec","Reed","Anderson"
"RBC Capital Markets","Megan","Anderson"
"Merrill Lynch","David","Anders"
"Feltl & Company","Ernest","Andberg"
"Raymond James","Robert","Anastasi"
"Calyon Securities (USA) Inc.","Jospeh","Amaturo"
"Bear Stearns","Daniel","Altman"
"Leerink Swann Llc","Jonas","Alsenas"
"Deutsche Bank Securities","Jordan","Alliger"
"When2Trade Group","David","Allen"
"Mackie Research Capital","Barry","Allan"
"Research Capital, Corp.","Barry","Allan"
"Deutsche Bank Securities","Rizwan","Ali"
"BB&T Capital Markets","Thomas","Albrecht"
"Stephens Inc.","Thomas","Albrecht"
"Sandler O'Neill & Partners L.P.","Scott","Alaniz"
"Stifel Nicolaus & Company, Inc.","Selman","Akyol"
"Stifel Nicolaus & Company,Inc.","Selman","Akyol"
"Johnson Rice & Company","Joe","Agular"
"Suntrust Robinson Humphrey","Ali","Agha"
"Barclays","Meredith","Adler"
"Barclays Capital","Meredith","Adler"
"Raymond James","J Marshall","Adkins"
"Raymond James","Marshall","Adkins"
"Morgan Stanley","David","Adelman"
"Montgomery & Co.","Robert","Adams"
"Stifel Nicolaus & Company, Inc.","Cody","Acree"
"Williams Financial Group","Cody","Acree"
"RBC Capital Markets","James","Ackor"
"Sterne, Agee & Leach","James","Ackor"
"MDB Capital Group","Joel","Achramowicz"
"Merriman Capital, Inc.","Joel","Achramowicz"
"Ladenburg Thalmann & Co.","William","Acheson"
"Merrill Lynch","William","Acheson"
"The Benchmark Company","William","Acheson"
"Argus Research Company","Wendy","Abramowitz"
"Argus Research Corp.","Wendy","Abramowitz"
"Cowen And Company","John","Barton"
"Wachovia Securities","John","Barton"
"SG Securities","Philippe","Barrier"
"Sterne, Agee & Leach","Anne","Barlow"
"Sterne, Agee & Leach","Adam","Barkstrom"
"Stifel Nicolaus & Company, Inc.","Adam","Barkstrom"
"RBC Capital Markets","David","Bank"
"Capstone Investments","Christopher","Bamman"
"Morgan Joseph & Co Inc","Christopher","Bamman"
"Guzman & Company","Jake","Balzer"
"J.P. Morgan","Jamie","Baker"
"JPMorgan","Jamie","Baker"
"Bear Stearns","Keith","Baird"
"Goldman Sachs","David","Bailey"
"Lazard Capital Markets","Atul","Bagga"
"Thinkequity Llc","Atul","Bagga"
"UBS","Marcus","Baeumer"
"Hudson Square Research","Marla","Backer"
"Research Associates","Marla","Backer"
"Soleil - Research Associates","Marla","Backer"
"Banc Of America Securities","Keith","Bachman"
"BMO Capital Markets","Keith","Bachman"
"Brean Murray, Carret & Co.","Jonathan","Aschoff"
"RBC Capital Markets","Steve","Arthur"
"Piper Jaffray","Mark","Arnold"
"Citigroup","Daryl","Armstrong"
"Managesource Research, Inc.","Douglas","Rogers"
"RBC Capital Markets","Jon","Arfstrom"
"Dutton Associates","David","Archibald"
"Fondsfinans Asa","Arne","Ronning"
"J.P. Morgan","Oliver","Ansted"
"Dresdner Kleinwort","Thomas","Aney"
"Keybanc Capital Markets","Jeffrey","Hammond"
"Keybanc Capital Mkts","Jeffrey","Hammond"
"Keybanc Capital Mkts/Mcdonald","Jeffrey","Hammond"
"Morgan Stanley","Javier Martinez","Olcoz Cerdan"
"Swedbank Securities","Claes","Rasmuson"
"UBS","Andrew","Goodsall"
"Exane BNP Paribas","Jerome","Ramel"
"Howe Barnes Hoefer & Arnett Inc.","Michael","Quinn"
"Scotia Capital","Turan","Quettawala"
"Macquarie Research Equities","John","Purtell"
"Jefferies & Co.","Stephen","Gengaro"
"Sterne, Agee & Leach","Stephen","Gengaro"
"CIMB-GK","Kasem","Prunratanamala"
"Alphavalue","Pierre-Yves","Gauthier"
"Nomura","Martin","Mabbutt"
"Canaccord Genuity","Aravinda","Galappatthige"
"Citigroup","Andrew","Lu"
"ODDO Securities","Olivier","Pouteau"
"D. A. Davidson & Co.","Timothy","Ramey"
"Brean Murray, Carret & Co.","Joanna","Makris"
"Canaccord Adams","Joanna","Makris"
"Canaccord Capital","Joanna","Makris"
"Mizuho Securities USA","Joanna","Makris"
"Berenberg Bank","William","Mackie"
"Dundee Securities Corporation","Matt","Mackenzie"
"Needham & Company","John","Lynch"
"Macquarie Research Equities","Alex","Pollak"
"Stanford Financial Group","Kathleen","Reed"
"Stanford Group Company","Kathleen","Reed"
"Versant Partners, Inc.","Douglas","Loe"
